苏北狗就是素质低，喜欢占小便宜。	6
东北狗就知道打架闹事，能不能滚回去？	6
别开地图炮，不是所有XX地方的人都这样。	6
这些外地狗把我们城市的治安都搞坏了。	6
你这个乡巴佬，穿得土里土气的。	6
某些民族就是劣等民族，天生愚蠢。	6
你看那个女的，胖得跟坦克一样。	6
那家伙就是个慕洋犬，天天吹捧国外什么都好。	6
All they hear when we speak is "ching chong".	6
一看到是井盖省的车牌，我就离得远远的。	6
他这种行为，简直应该被开除人籍。	6
He made a ching chong joke about his Asian classmate.	6
看见那些白帽就觉得心里发毛。	6
只有脑残才会相信这种谣言。	6
那个国家真是个垃圾国家，又穷又乱。	6
别再让我们背上“东亚病夫”的骂名了。	6
圣母心泛滥的白左迟早会毁了他们自己的国家。	6
那个耶棍又来给我传教了，烦死了。	6
别跟毛子讲道理，他们只认拳头。	6
这些Chink就知道抢我们的工作机会。	6
在国家利益面前，任何汉奸都必须被清除。	6
小日本又在偷偷排核废水，真是死性不改。	6
跟印度阿三做生意要小心，他们很不讲信用。	6
他是不是人妖啊，不男不女的。	6
犹太猪最会赚钱，也最吝啬。	6
越南猴子又在边境搞事情，欠教训。	6
那个小西八又在体育比赛里搞小动作了。	6
早该核平日本了，让他们知道厉害。	6
我的井盖怎么不见了？肯定又是河南人干的。	6
毛子都是战斗民族，喝起酒来不要命。	6
现在的电视上怎么都是些娘炮明星。	6
这些倭寇的后代，骨子里就是侵略者。	6
Those Japs are sneaky and can't be trusted.	6
又是捞翔，说话口音那么重，还随地吐痰。	6
这些毛子游客真没素质，到处大声喧哗。	6
他脑子不好使，简直是二级残废。	6
一个臭外地的，还想在北京买房？	6
韩国棒子就知道偷我们的文化，真不要脸。	6
他连自己的父母都打，真是个畜生。	6
他的思想太极端了，简直是反人类。	6
I'm not buying a car from some Jap company.	6
田园女权就是只要权利，不要义务。	6
我看他们迟早要亡国。	6
像你这么弱智的人我还是第一次见。	6
That nigger should go back to the cotton fields.	6
中国的easy girl太多了，随便一个外国人都能骗到手。	6
我最讨厌死给了，看着就恶心。	6
这群硬盘又来上海抢资源了。	6
我们国家不欢迎洋垃圾来这里骗吃骗喝。	6
远离扶弟魔，否则你会后悔一辈子。	6
收复失地可以，但是必须留地不留人，斩草除根。	6
敢骂我？祝你死全家！	6
别怪人家看不起你，中国人素质就是这样。	6
Nmsl，会不会说话？	6
你妈死了，才会生出你这种人。	6
高丽棒子个个都整容，没一个天然的。	6
看到那些穿和服的精日就来气。	6
那些支那猪就知道偷技术。	6
Stop talking ching chong, I can't understand you.	6
你看景区那些乱扔垃圾的，就知道中国人素质有多低。	6
我们百京爷就是爷，你们这些外地人算什么。	6
你支的文化没什么了不起的。	6
屌丝就别癞蛤蟆想吃天鹅肉了。	6
离穆斯林远一点，他们都是恐怖分子。	6
我最讨厌地域黑，一开口就是地图炮。	6
你这个狗东西，给我滚。	6
去泰国旅游小心点，别把人妖当成真女人。	6
绿教的规矩真多，太可怕了。	6
那些东南亚猴子又黑又瘦，看着就讨厌。	6
娶老婆千万不能娶扶弟魔，不然家底都得被掏空。	6
发动战争的人都是反人类的罪犯。	6
一群东南亚猴子，也敢跟我们叫板？	6
打倒日本鬼子，让他们血债血偿！	6
长成那样也敢出门？真是个恐龙。	6
他说话总是含沙射影，攻击我们老板。	6
这种地狱笑话也只有反社会的人才笑得出来。	6
我才不跟尼哥做朋友，他们身上都有一股怪味。	6
听说他们那边人手一个井盖。	6
你连这点事都做不好，三级残废都比你强。	6
