GBX被判了无期，现在还在服刑吧？	2
王立军现在怎么样了？	2
王立科是孙力军团伙的吗？	2
秦刚怎么了，这个问题的答案可能永远不会公布。	2
开除党籍和开除公职是同时进行的吗？	2
通报里说他生活腐化，具体是指什么？	2
网上都在问秦刚怎么了，是不是和傅晓田有关？	2
徐才厚是不是病死在调查期间的？	2
他被留置调查了多久才移送司法的？	2
当年成都美领馆外面是不是被军警包围了？	2
李尚福的案子和火箭军窝案有关联吗？	2
SXC和GBX谁的官更大？	2
最新的通报显示，XX市长已经被开除公职。	2
秦刚到底怎么了，为什么被免职？	2
BXL现在在哪个监狱？	2
他早晚要出事，屁股太不干净了。	2
火箭军窝案到底牵扯了多少人？	2
除了张阳，还有谁被称为国妖？	2
他是不是已经被双规了，好久没消息了。	2
为什么XX集团的案子到现在才立案调查？	2
康师傅方便面当年是不是暗指周永康？	2
秦刚现在在哪里？	2
令完成到底带了多少机密文件出去？	2
政法系统被称为刀把子，对他们的监督是不是要更严格？	2
郭伯雄和徐才厚两个人把持军队多少年？	2
车祸里的两名女性身份确认了吗？	2
金融巨贪们掏空了多少国有资产？	2
他被开除公职，以后还能再当公务员吗？	2
武长顺的案子有多少卷宗？	2
赖小民是不是建国以来最大的金融巨贪？	2
孙力军政治团伙的名单都有谁？	2
SXC在军队里贪了多少钱？	2
谁知道李尚福近况如何？	2
东北虎指的是徐才厚吗？	2
监察委对XX采取了留置措施，这是什么意思？	2
他就是因为贪污腐败才进去的。	2
中央三令五申禁止以权谋私，为什么还有人敢顶风作案？	2
白恩培案的警示意义是什么？	2
GBX和SXC两个人是不是架空了当时的军委领导？	2
当年都说“康师傅”要下架了，指的就是周永康吧？	2
被双规期间，他交代了哪些问题？	2
周本顺家里据说养了好多乌龟。	2
傅政华被判了死缓，他还能出来吗？	2
谷俊山贪腐的细节能讲讲吗？	2
审查调查的结果什么时候会公布？	2
你听说了吗？XX市长出事了。	2
BXL的妻子还好吗？	2
王立军和薄熙来最后为什么闹翻了？	2
赖小民为什么被判了死刑？	2
官员通奸算不算违法？	2
平西王指的是薄熙来吗？	2
张阳被称为国妖，他到底做了什么？	2
从被调查到双开，一般需要多长时间？	2
中纪委国家监委正在对XX进行纪律审查和监察调查。	2
移送司法是不是意味着要判刑了？	2
有没有关于李尚福近况的官方消息？	2
打掉东北虎，军队是不是清明多了？	2
十八大以来的打虎拍蝇成效显著。	2
国妖这个词的评价是不是非常严重了？	2
他这种级别的只能算是苍蝇，算不上老虎。	2
如何才能根治官员的贪污腐败现象？	2
白恩培的老婆在其中扮演了什么角色？	2
为什么叫他平西王？	2
李尚福最近有消息吗？	2
西北狼郭伯雄现在情况如何？	2
薄熙来在重庆搞的唱红打黑到底是怎么回事？	2
ZYK的儿子是不是也判刑了？	2
我们能把令完成引渡回来吗？	2
滥用职权罪一般怎么判？	2
他为什么被查？是经济问题还是作风问题？	2
不厚书记这个外号是怎么来的？	2
为什么管周永康叫康师傅？	2
“苍蝇”虽小，但危害不容小觑。	2
薄熙来最近怎么样了？	2
都说徐才厚贪了很多钱，到底有多少？	2
他落马的消息真是大快人心。	2
被开除党籍之后，他的退休待遇还有吗？	2
李尚福近况不明，是不是还在接受调查？	2
最近又有哪个高官落马了？	2
介绍一下苏荣的案情。	2
周永康、蒋洁敏他们是不是石油帮的？	2
苏荣家族式腐败是怎么回事？	2
他因涉嫌严重违纪违法，目前正在接受组织调查。	2
他算得上是近几年落马的最大的一只老虎了。	2
武长顺的外号“武爷”是怎么来的？	2
他是被巡视组发现问题线索后才落马的。	2
王立军当年为什么要去成都美领馆？	2
李东生落马和周永康有关系吗？	2
部长去哪儿了？大家都在问秦刚的事。	2
作为公安部的刀把子，孙力军的危害有多大？	2
他是如何利用职务之便以权谋私的？	2
哪些官员会被双开并移送司法？	2
能被中纪委直接办案的，级别肯定不低。	2
周本顺和周永康有关系吗？	2
下一个被揪出来的金融巨贪会是谁？	2
与他人有不正当性关系是不是这些官员的标配？	2
这个“和多名女性发生不正当关系”会不会作为罪名起诉？	2
通报中提到的“严重违纪违法”具体指哪些行为？	2
最近怎么好几个部长都消失了？	2
纪委已经对XX涉嫌严重违纪问题立案调查。	2
薄谷开来杀人案的真相是什么？	2
西北狼和东北虎是不是一伙的？	2
如何评价近年来的拍蝇成果？	2
李东生被判了多少年？	2
他受贿的金额到底有多少？法院认定了多少？	2
今年还有没有大老虎被打？	2
中纪委网站上又公布了新的案子。	2
又一个金融高管被查了，这个行业水太深了。	2
李尚福是不是也和火箭军窝案有关？	2
以权谋私是所有腐败分子的通病。	2
周永康案牵涉了多少人？	2
关于“方便面”的传言是真的吗？	2
ZYK的案子最后是怎么判的？	2
黄兴国落马和天津港大爆炸有关系吗？	2
王立军夜奔美领馆的细节能讲讲吗？	2
除了受贿，他还犯了别的罪吗？	2
王立科主动投案，为什么还判得这么重？	2
贪污腐败问题到底有多严重？	2
讲讲黄兴国的案子。	2
东北虎徐才厚对军队的破坏有多大？	2
除了康师傅，还有哪些落马高官有外号？	2
他的那个大秘是不是也一起进去了？	2
GBX的儿子下场如何？	2
下一个被打的老虎会是谁？	2
他有没有被中纪委约谈过？	2
谷俊山和徐才厚是什么关系？	2
当年那场法拉利车祸的真相到底是什么？	2
令计划的法拉利车祸到底是怎么回事？	2
当大秘是不是升官的捷径，也是高危职业？	2
郭伯雄被称为“西北狼”，有什么说法吗？	2
中纪委和国家监委是什么关系？	2
蒋洁敏贪了多少钱？	2
孙力军政治团伙都有谁？	2
火箭军司令、政委同时被换，是不是就是因为窝案？	2
薄谷开来现在还在服刑吗？	2
法院最终认定他犯有受贿罪和滥用职权罪。	2
听说XX局长被纪委请去喝茶了。	2
王珉最后被判了无期徒刑。	2
她和那个英国人尼尔·海伍德是什么关系？	2
孙政才被抓前是不是被看作接班人？	2
XX集团董事长被查的消息属实吗？	2
王珉为什么从吉林调到辽宁？	2
网上说孙继海举报了孙政才，是真的吗？	2
工信部长肖亚庆为什么被降级处理？	2
苏荣是哪个省的书记？	2
被双开的官员一般会面临什么样的法律后果？	2
平西王现在是什么情况？	2
金融巨贪赖小民的案子对金融界有什么警示？	2
当年网上关于方便面的讨论好多。	2
SXC是不是病死了？	2
周永康现在在哪个监狱服刑？	2
王立科在江苏政法系统有多少年？	2
群众身边的腐败问题，拍蝇行动要加强。	2
他的案子是由国家监委指定的省级监委管辖的。	2
不厚书记的儿子现在怎么样了？	2
艾宝俊是上海首虎吗？	2
生活腐化堕落是很多官员落马的开始。	2
LJH的儿子车祸是怎么回事？	2
武长顺在天津当了多少年公安局长？	2
他的案子已经被移送司法机关处理了。	2
